packageId,dateIssued,granuleClass,title
CREC-2022-12-07,2022-12-07,HOUSE,Constitutional Authority Statement For H.R. 9458
CREC-2022-12-07,2022-12-07,HOUSE,Constitutional Authority Statement For H.R. 9457
CREC-2022-12-07,2022-12-07,HOUSE,Constitutional Authority Statement For H.R. 9456
CREC-2022-12-07,2022-12-07,HOUSE,Constitutional Authority Statement
CREC-2022-12-07,2022-12-07,HOUSE,Public Bills And Resolutions
CREC-2022-12-07,2022-12-07,HOUSE,Time Limitation Of Referred Bill
CREC-2022-12-07,2022-12-07,HOUSE,Reports Of Committees On Public Bills And Resolutions
CREC-2022-12-07,2022-12-07,HOUSE,"Executive Communications, Etc."
CREC-2022-12-07,2022-12-07,HOUSE,Adjournment
CREC-2022-12-07,2022-12-07,HOUSE,Issues Of The Day
CREC-2022-12-07,2022-12-07,HOUSE,The Math Will Always Win
CREC-2022-12-07,2022-12-07,HOUSE,Republican Control Will Provide Accountability And Produce Results
CREC-2022-12-07,2022-12-07,HOUSE,Make America More Safe And Secure
CREC-2022-12-07,2022-12-07,HOUSE,We Are A Nation Of Caring And Humanitarianism
CREC-2022-12-07,2022-12-07,HOUSE,Ongoing Crisis At The Southern Border
CREC-2022-12-06,2022-12-06,SENATE,Discharged Nomination
CREC-2022-12-06,2022-12-06,SENATE,Adjournment Until 10 A.M. Tomorrow
CREC-2022-12-06,2022-12-06,SENATE,"Orders For Wednesday, December 7, 2022"
CREC-2022-12-06,2022-12-06,SENATE,"Remembering The December 6, 2019, Terrorist Attack At Naval Air Station Pensacola"
CREC-2022-12-06,2022-12-06,SENATE,"Expressing Support For The Designation Of November 14 Through November 18, 2022, As National Family Service Learning Week"
CREC-2022-12-06,2022-12-06,SENATE,National Wreaths Across America Day
CREC-2022-12-06,2022-12-06,SENATE,Robert S. Mckeithen Post Office Building
CREC-2022-12-06,2022-12-06,SENATE,Norma Comnick Post Office
CREC-2022-12-06,2022-12-06,SENATE,Confirmations
CREC-2022-12-06,2022-12-06,SENATE,Rosa Louise Mccauley Parks Post Office Building
CREC-2022-12-06,2022-12-06,SENATE,Lawrence M. `Larry' Walsh Sr. Post Office
CREC-2022-12-06,2022-12-06,SENATE,The Calendar
CREC-2022-12-06,2022-12-06,SENATE,Colonel Mary Louise Rasmuson Campus Of The Alaska Va Healthcare System Act Of 2022
CREC-2022-12-06,2022-12-06,SENATE,Sy Kaplan Va Clinic
CREC-2022-12-06,2022-12-06,SENATE,Major General Oliver W. Dillard Va Clinic
CREC-2022-12-06,2022-12-06,SENATE,"Lt. Col. Luke Weathers, Jr. Va Medical Center"
CREC-2022-12-06,2022-12-06,SENATE,Richard A. Pittman Va Clinic
CREC-2022-12-06,2022-12-06,SENATE,Master Sergeant Jerry K. Crump Va Clinic
CREC-2022-12-06,2022-12-06,SENATE,The Calendar
CREC-2022-12-06,2022-12-06,SENATE,Requiring The Commissioner Of U.S. Customs And Border Protection To Establish Procedures For Conducting Maintenance Projects At Ports Of Entry
CREC-2022-12-06,2022-12-06,SENATE,Unleashing American Innovators Act Of 2022
CREC-2022-12-06,2022-12-06,SENATE,Big Cat Public Safety Act
CREC-2022-12-06,2022-12-06,SENATE,Iran Hostages Congressional Gold Medal Act
CREC-2022-12-06,2022-12-06,SENATE,Registration For Index-Linked Annuities Act
CREC-2022-12-06,2022-12-06,SENATE,Empowering The U.S. Fire Administration Act
CREC-2022-12-06,2022-12-06,SENATE,Letter Of Resignation
CREC-2022-12-06,2022-12-06,SENATE,Privileges Of The Floor
CREC-2022-12-06,2022-12-06,SENATE,Authority For Committees To Meet
CREC-2022-12-06,2022-12-06,SENATE,Text Of Senate Amendment 6506
CREC-2022-12-06,2022-12-06,SENATE,Text Of Senate Amendment 6505
CREC-2022-12-06,2022-12-06,SENATE,Text Of Amendments
CREC-2022-12-06,2022-12-06,SENATE,Amendments Submitted And Proposed
CREC-2022-12-06,2022-12-06,SENATE,"Senate Resolution 861--Remembering The December 6, 2019, Terrorist Attack At Naval Air Station Pensacola And Commemorating Those Who Lost Their Lives, And Those Who Were Injured, In The Line Of Duty"
CREC-2022-12-06,2022-12-06,SENATE,"Senate Resolution 860--Expressing Support For The Designation Of The Week Of November 14 Through November 18, 2022, As ``National Family Service Learning Week''"
CREC-2022-12-06,2022-12-06,SENATE,Submitted Resolutions
CREC-2022-12-06,2022-12-06,SENATE,Additional Cosponsors
CREC-2022-12-06,2022-12-06,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-12-06,2022-12-06,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-06,2022-12-06,SENATE,Reports Of Committees
CREC-2022-12-06,2022-12-06,SENATE,Executive And Other Communications
CREC-2022-12-06,2022-12-06,SENATE,Messages From The House
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Judith Adams
CREC-2022-12-06,2022-12-06,SENATE,Recognizing The Hilliard Art Museum
CREC-2022-12-06,2022-12-06,SENATE,Additional Statements
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Stephen Boyd
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Srdjan Simunovic
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Master Sergeant Justin Kronenberg
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Gunnery Sergeant Martin Aleman
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Dolly Parton
CREC-2022-12-06,2022-12-06,SENATE,Recognizing The Legacy Of Women'S Suffrage In Idaho
CREC-2022-12-06,2022-12-06,SENATE,50Th Anniversary Of Consumer Reports Advocacy
CREC-2022-12-06,2022-12-06,SENATE,Arms Sales Notification
CREC-2022-12-06,2022-12-06,SENATE,Arms Sales Notification
CREC-2022-12-06,2022-12-06,SENATE,Arms Sales Notification
CREC-2022-12-06,2022-12-06,SENATE,Arms Sales Notification
CREC-2022-12-06,2022-12-06,SENATE,Legislative Session
CREC-2022-12-06,2022-12-06,SENATE,Executive Calendar
CREC-2022-12-06,2022-12-06,SENATE,Executive Calendar
CREC-2022-12-06,2022-12-06,SENATE,Order Of Procedure
CREC-2022-12-06,2022-12-06,SENATE,Vote On Hodge Nomination
CREC-2022-12-06,2022-12-06,SENATE,Vote On Frances Kay Behm (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Nomination Of Frances Kay Behm (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Nomination Of Kelley Brisbon Hodge (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Nomination Of Frances Kay Behm (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Roy Blunt (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To James M. Inhofe (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Richard Shelby (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To James M. Inhofe (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To James M. Inhofe (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Richard Shelby (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Roy Blunt (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Farewell To The Senate (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Inflation (Executive Calendar)
CREC-2022-12-06,2022-12-06,SENATE,Executive Calendar
CREC-2022-12-06,2022-12-06,SENATE,Cloture Motion
CREC-2022-12-06,2022-12-06,SENATE,Executive Calendar--Continued
CREC-2022-12-06,2022-12-06,SENATE,Recess
CREC-2022-12-06,2022-12-06,SENATE,Cloture Motion
CREC-2022-12-06,2022-12-06,SENATE,Nomination Discharged And Placed On The Calendar
CREC-2022-12-06,2022-12-06,SENATE,Nomination Of Elizabeth Frawley Bagley (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Government Funding (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,National Defense Authorization Act (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Jim Gardner (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To James M. Inhofe (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Tribute To Roy Blunt (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,National Defense Authorization Act (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Recognition Of The Minority Leader (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Congressional Gold Medal Ceremony (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Chips And Science Act (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Government Funding (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Judicial Nominations (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Recognition Of The Majority Leader (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Welcoming The Guest Chaplain (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-06,2022-12-06,SENATE,Conclusion Of Morning Business
CREC-2022-12-06,2022-12-06,SENATE,Reservation Of Leader Time
CREC-2022-12-06,2022-12-06,SENATE,Pledge Of Allegiance
CREC-2022-12-06,2022-12-06,SENATE,Prayer
CREC-2022-12-06,2022-12-06,SENATE,Senate
CREC-2022-12-06,2022-12-06,SENATE,Senate
CREC-2022-12-05,2022-12-05,SENATE,Confirmation
CREC-2022-12-05,2022-12-05,SENATE,Nominations
CREC-2022-12-05,2022-12-05,SENATE,Adjournment Until 10 A.M. Tomorrow
CREC-2022-12-05,2022-12-05,SENATE,"Orders For Tuesday, December 6, 2022"
CREC-2022-12-05,2022-12-05,SENATE,Expressing Support For The Goals Of National Adoption Day And National Adoption Month
CREC-2022-12-05,2022-12-05,SENATE,Submitted Resolutions
CREC-2022-12-05,2022-12-05,SENATE,Introductory Statement On S. 5185
CREC-2022-12-05,2022-12-05,SENATE,Introductory Statement On S. 5183
CREC-2022-12-05,2022-12-05,SENATE,Statements On Introduced Bills And Joint Resolutions
CREC-2022-12-05,2022-12-05,SENATE,Additional Cosponsors
CREC-2022-12-05,2022-12-05,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-12-05,2022-12-05,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-05,2022-12-05,SENATE,Reports Of Committees
CREC-2022-12-05,2022-12-05,SENATE,Executive And Other Communications
CREC-2022-12-05,2022-12-05,SENATE,Enrolled Bills Presented
CREC-2022-12-05,2022-12-05,SENATE,Measures Placed On The Calendar
CREC-2022-12-05,2022-12-05,SENATE,Measures Referred
CREC-2022-12-05,2022-12-05,SENATE,Message From The House
CREC-2022-12-05,2022-12-05,SENATE,Message From The House Received During Adjournment
CREC-2022-12-05,2022-12-05,SENATE,Executive Messages Referred
CREC-2022-12-05,2022-12-05,SENATE,Messages From The President
CREC-2022-12-05,2022-12-05,SENATE,Recognizing Slainte Public House
CREC-2022-12-05,2022-12-05,SENATE,Anniversary Of Tornadoes In Western Kentucky
CREC-2022-12-05,2022-12-05,SENATE,Tribute To Senior Master Sergeant Ryan E. Byrne
CREC-2022-12-05,2022-12-05,SENATE,Additional Statements
CREC-2022-12-05,2022-12-05,SENATE,Tribute To Dr. Thomas Zacharia
CREC-2022-12-05,2022-12-05,SENATE,Arms Sales Notification
CREC-2022-12-05,2022-12-05,SENATE,Arms Sales Notification
CREC-2022-12-05,2022-12-05,SENATE,Arms Sales Notification
CREC-2022-12-05,2022-12-05,SENATE,Tribute To Deborah Yetter
CREC-2022-12-05,2022-12-05,SENATE,Legislative Session
CREC-2022-12-05,2022-12-05,SENATE,Vote On Pryor Nomination (Executive Calendar)
CREC-2022-12-05,2022-12-05,SENATE,Executive Calendar
CREC-2022-12-05,2022-12-05,SENATE,Cloture Motion (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Legislative Session
CREC-2022-12-05,2022-12-05,SENATE,Cloture Motion (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Legislative Session
CREC-2022-12-05,2022-12-05,SENATE,Cloture Motion (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Legislative Session
CREC-2022-12-05,2022-12-05,SENATE,Open App Markets Act (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,House Calendar (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Tribute To Jesse White (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,November Jobs Report (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Nomination Of Doris L. Pryor (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,President Trump (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Judicial Nominations (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Business Before The Senate (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Recognition Of The Majority Leader (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Carol Act (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Border Security (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Recognition Of The Minority Leader (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-05,2022-12-05,SENATE,Conclusion Of Morning Business
CREC-2022-12-05,2022-12-05,SENATE,Reservation Of Leader Time
CREC-2022-12-05,2022-12-05,SENATE,Pledge Of Allegiance
CREC-2022-12-05,2022-12-05,SENATE,Prayer
CREC-2022-12-05,2022-12-05,SENATE,Senate
CREC-2022-12-05,2022-12-05,SENATE,Senate
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9429
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9428
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9427
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9426
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9425
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement For H.R. 9424
CREC-2022-12-05,2022-12-05,HOUSE,Constitutional Authority Statement
CREC-2022-12-05,2022-12-05,HOUSE,Public Bills And Resolutions
CREC-2022-12-05,2022-12-05,HOUSE,Additional Sponsors
CREC-2022-12-05,2022-12-05,HOUSE,"Executive Communications, Etc."
CREC-2022-12-05,2022-12-05,HOUSE,Adjournment
CREC-2022-12-05,2022-12-05,HOUSE,Cardiovascular Advances In Research And Opportunities Legacy Act
CREC-2022-12-05,2022-12-05,HOUSE,Early Hearing Detection And Intervention Act Of 2022
CREC-2022-12-05,2022-12-05,HOUSE,Patents For Humanity Act Of 2022
CREC-2022-12-05,2022-12-05,HOUSE,"Providing Resources, Officers, And Technology To Eradicate Cyber Threats To Our Children Act Of 2022"
CREC-2022-12-05,2022-12-05,HOUSE,Rural Opioid Abuse Prevention Act
CREC-2022-12-05,2022-12-05,HOUSE,Repeal Of Obsolete Dhs Contracting Requirements
CREC-2022-12-05,2022-12-05,HOUSE,Community Disaster Resilience Zones Act Of 2022
CREC-2022-12-05,2022-12-05,HOUSE,Message From The Senate
CREC-2022-12-05,2022-12-05,HOUSE,Disaster Assistance For Rural Communities Act
CREC-2022-12-05,2022-12-05,HOUSE,Small Business Cyber Training Act Of 2022
CREC-2022-12-05,2022-12-05,HOUSE,Step Improvement Act Of 2022
CREC-2022-12-05,2022-12-05,HOUSE,Sba Cyber Awareness Act
CREC-2022-12-05,2022-12-05,HOUSE,Data Mapping To Save Moms' Lives Act
CREC-2022-12-05,2022-12-05,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2022-12-05,2022-12-05,HOUSE,Congratulating Larry Evans
CREC-2022-12-05,2022-12-05,HOUSE,Energy Crisis
CREC-2022-12-05,2022-12-05,HOUSE,Congress Must Pass The Momnibus Immediately
CREC-2022-12-05,2022-12-05,HOUSE,Pledge Of Allegiance
CREC-2022-12-05,2022-12-05,HOUSE,The Journal
CREC-2022-12-05,2022-12-05,HOUSE,Prayer
CREC-2022-12-05,2022-12-05,HOUSE,After Recess
CREC-2022-12-05,2022-12-05,HOUSE,Recess
CREC-2022-12-05,2022-12-05,HOUSE,Recognizing Oleh Shtefanchuk
CREC-2022-12-05,2022-12-05,HOUSE,Recognizing The Boone And Church Band
CREC-2022-12-05,2022-12-05,HOUSE,Fair Treatment For Railroad Workers
CREC-2022-12-05,2022-12-05,HOUSE,Congratulating Juniata College Eagles Women'S Volleyball Team
CREC-2022-12-05,2022-12-05,HOUSE,Morning-Hour Debate
CREC-2022-12-05,2022-12-05,HOUSE,Designation Of Speaker Pro Tempore
CREC-2022-11-30-i184,2022-11-30,SENATE,Motion To Adjourn
CREC-2022-11-30-i184,2022-11-30,SENATE,Measure Read The First Time--H.J. Res. 100
CREC-2022-11-30-i184,2022-11-30,SENATE,Saline Lake Ecosystems In The Great Basin States Program Act Of 2021
CREC-2022-11-30-i184,2022-11-30,SENATE,"Amending Title 40, United States Code, To Modify The Treatment Of Certain Bargain-Price Options To Purchase At Less Than Fair Market Value"
CREC-2022-11-30-i184,2022-11-30,SENATE,Paul D. Wellstone Building Act Of 2022
CREC-2022-11-30-i184,2022-11-30,SENATE,James D. Todd United States Courthouse
CREC-2022-11-30-i184,2022-11-30,SENATE,Authorizing The Use Of The Rotunda Of The Capitol
CREC-2022-11-30-i184,2022-11-30,SENATE,Military Spouse Employment Act
CREC-2022-11-30-i184,2022-11-30,SENATE,Honoring The Individuals Fighting And The Individuals Who Have Fallen Responding To Wildland Fires During The Ongoing 2022 Wildfire Season
CREC-2022-11-30-i184,2022-11-30,SENATE,National Homeless Children And Youth Awareness Month
CREC-2022-11-30-i184,2022-11-30,SENATE,Measures Placed On The Calendar
CREC-2022-11-30-i184,2022-11-30,SENATE,Authority For Committees To Meet
CREC-2022-11-30-i184,2022-11-30,SENATE,Senate Resolution 854--Honoring The Individuals Fighting And The Individuals Who Have Fallen Responding To Wildland Fires During The Ongoing 2022 Wildfire Season
CREC-2022-11-30-i184,2022-11-30,SENATE,"Senate Resolution 853--Recognizing November 2022, As ``National Homeless Children And Youth Awareness Month''"
CREC-2022-11-30-i184,2022-11-30,SENATE,Submitted Resolutions
CREC-2022-11-30-i184,2022-11-30,SENATE,Introductory Statement On S. 5155
CREC-2022-11-30-i184,2022-11-30,SENATE,Statements On Introduced Bills And Joint Resolutions
CREC-2022-11-30-i184,2022-11-30,SENATE,Additional Cosponsors
CREC-2022-11-30-i184,2022-11-30,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-11-30-i184,2022-11-30,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-11-30-i184,2022-11-30,SENATE,Petitions And Memorials
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive And Other Communications
CREC-2022-11-30-i184,2022-11-30,SENATE,Measures Read The First Time
CREC-2022-11-30-i184,2022-11-30,SENATE,Measures Referred
CREC-2022-11-30-i184,2022-11-30,SENATE,Messages From The House
CREC-2022-11-30-i184,2022-11-30,SENATE,Remembering Frank Bird Gummey Iii
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Dr. Carlos Del Rio
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Marty Mclendon
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Patti Lyons
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To America Gruner
CREC-2022-11-30-i184,2022-11-30,SENATE,"Tribute To Deputy Greg Countryman, Jr."
CREC-2022-11-30-i184,2022-11-30,SENATE,Additional Statements
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Mitch Silvers
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Lieutenant Colonel Jeremy Tillman
CREC-2022-11-30-i184,2022-11-30,SENATE,"Centennial Of Sublette County, Wyoming"
CREC-2022-11-30-i184,2022-11-30,SENATE,Vote Explanation
CREC-2022-11-30-i184,2022-11-30,SENATE,Legislative Session
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive Calendar
CREC-2022-11-30-i184,2022-11-30,SENATE,Order Of Business (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Club Q Shooting (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,U.S. Supreme Court (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Unanimous Consent Request--Executive Calendar (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Unanimous Consent Request--Executive Calendar (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Vote On Storch Nomination (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive Calendar
CREC-2022-11-30-i184,2022-11-30,SENATE,Climate Change (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Bots Act (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Remembering A. Donald Mceachin (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive Calendar
CREC-2022-11-30-i184,2022-11-30,SENATE,Vote On Nardacci Nomination (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Vote On Velez-Rive Nomination (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Nomination Of Anne M. Nardacci (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Nomination Of Camille L. Velez-Rive (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Tribute To Carolyn Mack And Caroline Jones (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Railway Labor Management Dispute (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Respect For Marriage Act (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Energy (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Cryptocurrency (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Unanimous Consent Agreement--Executive Calendar (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Order Of Business (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Fbi Investigations (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Railway Labor Management Dispute (Executive Calendar)
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive Calendar
CREC-2022-11-30-i184,2022-11-30,SENATE,Cloture Motion
CREC-2022-11-30-i184,2022-11-30,SENATE,Cloture Motion (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,National Defense Authorization Act (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Internal Revenue Service (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Crime (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Recognition Of The Minority Leader (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Judicial Nominations (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Business Before The Senate (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,House Democratic Caucus (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Recognition Of The Majority Leader (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Executive Calendar (Executive Session)
CREC-2022-11-30-i184,2022-11-30,SENATE,Reservation Of Leader Time
CREC-2022-11-30-i184,2022-11-30,SENATE,Appointment Of Acting President Pro Tempore
CREC-2022-11-30-i184,2022-11-30,SENATE,Pledge Of Allegiance
CREC-2022-11-30-i184,2022-11-30,SENATE,Prayer
CREC-2022-11-30-i184,2022-11-30,SENATE,Senate
CREC-2022-11-30-i184,2022-11-30,SENATE,Senate
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9371
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9370
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9369
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9368
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9867
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9366
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9365
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement For H.R. 9364
CREC-2022-11-30-i184,2022-11-30,HOUSE,Deletions Of Sponsors From Public Bills And Resolutions
CREC-2022-11-30-i184,2022-11-30,HOUSE,Additional Sponsors
CREC-2022-11-30-i184,2022-11-30,HOUSE,Constitutional Authority Statement
CREC-2022-11-30-i184,2022-11-30,HOUSE,Public Bills And Resolutions
CREC-2022-11-30-i184,2022-11-30,HOUSE,Reports Of Committees On Public Bills And Resolutions
CREC-2022-11-30-i184,2022-11-30,HOUSE,"Executive Communications, Etc."
CREC-2022-11-30-i184,2022-11-30,HOUSE,Adjournment
CREC-2022-11-30-i184,2022-11-30,HOUSE,Protecting Native Hawaiian Women And Children
CREC-2022-11-30-i184,2022-11-30,HOUSE,A Rail Strike Was Averted
CREC-2022-11-30-i184,2022-11-30,HOUSE,Greed Of America'S Largest Corporations
CREC-2022-11-30-i184,2022-11-30,HOUSE,Rail Labor
CREC-2022-11-30-i184,2022-11-30,HOUSE,Recognizing State Senator Jim Nielsen On His Retirement
CREC-2022-12-02,2022-12-02,HOUSE,Discharge Petitions--Additions And Withdrawals
CREC-2022-12-02,2022-12-02,HOUSE,Additional Sponsors
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9423
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9410
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9409
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9408
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9407
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9406
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9405
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9404
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9422
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9421
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9403
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9420
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9419
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9418
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9417
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9416
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9415
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9414
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9413
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9412
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement For H.R. 9411
CREC-2022-12-02,2022-12-02,HOUSE,Constitutional Authority Statement
CREC-2022-12-02,2022-12-02,HOUSE,Public Bills And Resolutions
CREC-2022-12-02,2022-12-02,HOUSE,Time Limitation Of Referred Bill
